::ffff:172.21.192.1 - - [28/Dec/2021:08:02:09 +0000] "GET /elecar/usinglocation HTTP/1.1" 304 - "http://dxdata.co.kr:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
::ffff:172.21.192.1 - - [28/Dec/2021:08:02:09 +0000] "GET /elecar/current HTTP/1.1" 304 - "http://dxdata.co.kr:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
::ffff:172.21.192.1 - - [28/Dec/2021:08:02:09 +0000] "GET /elecar/usinglocation HTTP/1.1" 304 - "http://dxdata.co.kr:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
::ffff:172.21.192.1 - - [28/Dec/2021:08:02:10 +0000] "GET /welding/watts?type=gbs03 HTTP/1.1" 304 - "http://dxdata.co.kr:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
::ffff:172.21.192.1 - - [28/Dec/2021:08:02:10 +0000] "GET /welding/watts?type=tbar HTTP/1.1" 304 - "http://dxdata.co.kr:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
::ffff:172.21.192.1 - - [28/Dec/2021:08:02:10 +0000] "GET /welding/watts/rank?type=tbar HTTP/1.1" 304 - "http://dxdata.co.kr:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
::ffff:172.21.192.1 - - [28/Dec/2021:08:02:10 +0000] "GET /welding/gbs03/current HTTP/1.1" 304 - "http://dxdata.co.kr:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
::ffff:172.21.192.1 - - [28/Dec/2021:08:02:10 +0000] "GET /welding/watts/rank?type=gbs03 HTTP/1.1" 304 - "http://dxdata.co.kr:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
::ffff:172.21.192.1 - - [28/Dec/2021:08:02:10 +0000] "GET /welding/tbar/current HTTP/1.1" 304 - "http://dxdata.co.kr:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
::ffff:172.29.32.1 - - [29/Dec/2021:02:03:17 +0000] "POST /auth/check HTTP/1.1" 401 22 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
::ffff:172.29.32.1 - - [29/Dec/2021:02:03:21 +0000] "POST /auth/login HTTP/1.1" 200 192 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
::ffff:172.29.32.1 - - [29/Dec/2021:02:03:21 +0000] "POST /auth/check HTTP/1.1" 200 1 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
::ffff:172.29.32.1 - - [29/Dec/2021:02:03:32 +0000] "GET /elecar/usage HTTP/1.1" 200 232 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
::ffff:172.29.32.1 - - [29/Dec/2021:02:03:32 +0000] "GET /elecar/usinglocation HTTP/1.1" 304 - "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
::ffff:172.29.32.1 - - [29/Dec/2021:02:03:32 +0000] "GET /elecar/current HTTP/1.1" 304 - "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
::ffff:172.29.32.1 - - [29/Dec/2021:02:03:32 +0000] "GET /elecar/usinglocation HTTP/1.1" 304 - "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
::ffff:172.29.32.1 - - [29/Dec/2021:02:03:38 +0000] "GET /welding/watts/rank?type=gbs03 HTTP/1.1" 200 2 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
::ffff:172.29.32.1 - - [29/Dec/2021:02:03:38 +0000] "GET /welding/watts?type=tbar HTTP/1.1" 200 276 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
::ffff:172.29.32.1 - - [29/Dec/2021:02:03:38 +0000] "GET /welding/watts?type=gbs03 HTTP/1.1" 200 276 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
::ffff:172.29.32.1 - - [29/Dec/2021:02:03:38 +0000] "GET /welding/gbs03/current HTTP/1.1" 304 - "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
::ffff:172.29.32.1 - - [29/Dec/2021:02:03:38 +0000] "GET /welding/tbar/current HTTP/1.1" 304 - "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
::ffff:172.29.32.1 - - [29/Dec/2021:02:03:38 +0000] "GET /welding/watts/rank?type=tbar HTTP/1.1" 200 2 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
::ffff:172.29.32.1 - - [29/Dec/2021:02:04:01 +0000] "GET /elecar/usage HTTP/1.1" 304 - "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
::ffff:172.29.32.1 - - [29/Dec/2021:02:04:01 +0000] "GET /elecar/usinglocation HTTP/1.1" 304 - "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
::ffff:172.29.32.1 - - [29/Dec/2021:02:04:02 +0000] "GET /elecar/current HTTP/1.1" 304 - "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
::ffff:172.29.32.1 - - [29/Dec/2021:02:04:02 +0000] "GET /elecar/usinglocation HTTP/1.1" 304 - "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
::ffff:172.29.32.1 - - [29/Dec/2021:02:04:10 +0000] "GET /welding/watts?type=gbs03 HTTP/1.1" 304 - "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
::ffff:172.29.32.1 - - [29/Dec/2021:02:04:10 +0000] "GET /welding/watts/rank?type=tbar HTTP/1.1" 304 - "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
::ffff:172.29.32.1 - - [29/Dec/2021:02:04:10 +0000] "GET /welding/gbs03/current HTTP/1.1" 304 - "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
::ffff:172.29.32.1 - - [29/Dec/2021:02:04:10 +0000] "GET /welding/tbar/current HTTP/1.1" 304 - "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
::ffff:172.29.32.1 - - [29/Dec/2021:02:04:10 +0000] "GET /welding/watts?type=tbar HTTP/1.1" 304 - "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
::ffff:172.29.32.1 - - [29/Dec/2021:02:04:10 +0000] "GET /welding/watts/rank?type=gbs03 HTTP/1.1" 304 - "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
